site,Id,position,local_date,clock_minute,expected_wall_minutes,wall_minutes_existing,source_real_minutes,source_observed_real_minutes,dst_fold_wall_minutes,valid_medi_wall_minutes,valid_light_wall_minutes,diary_state_composition,diary_state_categories,missing_diary_state_wall_minutes,measurement_context_composition,measurement_context_categories,arithmetic_mean_medi_lx,zero_aware_geometric_mean_medi_lx,ordinary_support,bin_admissible,failure_reason,spans_diary_state_boundary,spans_measurement_context_boundary,metric_value_lx,metric,zero_offset,clock_hour
IZTECH,IZTECH_S005,chest,2025-01-25,1200,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,15.820083333333333,13.792832565282001,1,TRUE,,FALSE,FALSE,13.792832565282001,one_hour_zero_aware_geometric_mean_medi,0.1,20
IZTECH,IZTECH_S005,chest,2025-01-25,1260,60,60,60,60,0,60,60,pre-sleep|wake,2,0,worn_chest,1,15.037333333333335,12.375208217264356,1,TRUE,,TRUE,FALSE,12.375208217264356,one_hour_zero_aware_geometric_mean_medi,0.1,21
IZTECH,IZTECH_S005,chest,2025-01-25,1320,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,26.81225,25.024903024692968,1,TRUE,,FALSE,FALSE,25.024903024692968,one_hour_zero_aware_geometric_mean_medi,0.1,22
IZTECH,IZTECH_S005,chest,2025-01-25,1380,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,20.390444444444444,17.067910515498344,1,TRUE,,FALSE,FALSE,17.067910515498344,one_hour_zero_aware_geometric_mean_medi,0.1,23
IZTECH,IZTECH_S005,chest,2025-01-26,0,60,60,60,60,0,60,60,pre-sleep|sleep,2,0,bedside_sleep_environment|worn_chest,2,1.0900555555555551,0.07983166759125457,1,TRUE,,TRUE,TRUE,0.07983166759125457,one_hour_zero_aware_geometric_mean_medi,0.1,0
IZTECH,IZTECH_S005,chest,2025-01-26,60,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,1
IZTECH,IZTECH_S005,chest,2025-01-26,120,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,2
IZTECH,IZTECH_S005,chest,2025-01-26,180,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,3
IZTECH,IZTECH_S005,chest,2025-01-26,240,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,4
IZTECH,IZTECH_S005,chest,2025-01-26,300,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,5
IZTECH,IZTECH_S005,chest,2025-01-26,360,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,6
IZTECH,IZTECH_S005,chest,2025-01-26,420,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,7
IZTECH,IZTECH_S005,chest,2025-01-26,480,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,8
IZTECH,IZTECH_S005,chest,2025-01-26,540,60,60,60,60,0,60,60,sleep|wake,2,0,bedside_sleep_environment|worn_chest,2,3.4603055555555584,0.06349427993281767,1,TRUE,,TRUE,TRUE,0.06349427993281767,one_hour_zero_aware_geometric_mean_medi,0.1,9
IZTECH,IZTECH_S005,chest,2025-01-26,600,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,36.304,31.38216970964303,1,TRUE,,FALSE,FALSE,31.38216970964303,one_hour_zero_aware_geometric_mean_medi,0.1,10
IZTECH,IZTECH_S005,chest,2025-01-26,660,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,70.32716666666667,46.818220629842685,1,TRUE,,FALSE,FALSE,46.818220629842685,one_hour_zero_aware_geometric_mean_medi,0.1,11
IZTECH,IZTECH_S005,chest,2025-01-26,720,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,87.015,32.18819989520197,1,TRUE,,FALSE,FALSE,32.18819989520197,one_hour_zero_aware_geometric_mean_medi,0.1,12
IZTECH,IZTECH_S005,chest,2025-01-26,780,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,140.37658333333334,77.21683167618299,1,TRUE,,FALSE,FALSE,77.21683167618299,one_hour_zero_aware_geometric_mean_medi,0.1,13
IZTECH,IZTECH_S005,chest,2025-01-26,840,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,216.21233333333333,106.71923840759769,1,TRUE,,FALSE,FALSE,106.71923840759769,one_hour_zero_aware_geometric_mean_medi,0.1,14
IZTECH,IZTECH_S005,chest,2025-01-26,900,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,1560.2430833333335,391.99626893766305,1,TRUE,,FALSE,FALSE,391.99626893766305,one_hour_zero_aware_geometric_mean_medi,0.1,15
IZTECH,IZTECH_S005,chest,2025-01-26,960,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,662.9216388888889,191.6114477862491,1,TRUE,,FALSE,FALSE,191.6114477862491,one_hour_zero_aware_geometric_mean_medi,0.1,16
IZTECH,IZTECH_S005,chest,2025-01-26,1020,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,17.97744444444443,0.2598073131601921,1,TRUE,,FALSE,FALSE,0.2598073131601921,one_hour_zero_aware_geometric_mean_medi,0.1,17
IZTECH,IZTECH_S005,chest,2025-01-26,1080,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,21.251555555555555,14.49144606454917,1,TRUE,,FALSE,FALSE,14.49144606454917,one_hour_zero_aware_geometric_mean_medi,0.1,18
IZTECH,IZTECH_S005,chest,2025-01-26,1140,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,27.668444444444443,25.988540648101118,1,TRUE,,FALSE,FALSE,25.988540648101118,one_hour_zero_aware_geometric_mean_medi,0.1,19
IZTECH,IZTECH_S005,chest,2025-01-26,1200,60,60,60,60,0,38,38,wake,1,0,invalid_nonwear|worn_chest,2,19.176359649122805,15.149500485957232,0.6333333333333333,TRUE,,FALSE,TRUE,15.149500485957232,one_hour_zero_aware_geometric_mean_medi,0.1,20
IZTECH,IZTECH_S005,chest,2025-01-26,1260,60,60,60,60,0,27,27,pre-sleep|wake,2,0,invalid_nonwear|worn_chest,2,27.32641975308642,26.48063149422008,0.45,FALSE,insufficient_bin_support,TRUE,TRUE,,one_hour_zero_aware_geometric_mean_medi,0.1,21
IZTECH,IZTECH_S005,chest,2025-01-26,1320,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,23.415388888888888,18.26694905108013,1,TRUE,,FALSE,FALSE,18.26694905108013,one_hour_zero_aware_geometric_mean_medi,0.1,22
IZTECH,IZTECH_S005,chest,2025-01-26,1380,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,5.908638888888885,0.29734119211383114,1,TRUE,,FALSE,FALSE,0.29734119211383114,one_hour_zero_aware_geometric_mean_medi,0.1,23
IZTECH,IZTECH_S006,chest,2025-02-18,0,60,60,60,60,0,43,43,pre-sleep|sleep,2,0,bedside_sleep_environment|invalid_nonwear|worn_chest,3,0,0,0.7166666666666667,TRUE,,TRUE,TRUE,0,one_hour_zero_aware_geometric_mean_medi,0.1,0
IZTECH,IZTECH_S006,chest,2025-02-18,60,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,1
IZTECH,IZTECH_S006,chest,2025-02-18,120,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,2
IZTECH,IZTECH_S006,chest,2025-02-18,180,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,3
IZTECH,IZTECH_S006,chest,2025-02-18,240,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,4
IZTECH,IZTECH_S006,chest,2025-02-18,300,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,5
IZTECH,IZTECH_S006,chest,2025-02-18,360,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,6
IZTECH,IZTECH_S006,chest,2025-02-18,420,60,60,60,60,0,60,60,sleep|wake,2,0,bedside_sleep_environment|worn_chest,2,5.2625,1.66467985920648,1,TRUE,,TRUE,TRUE,1.66467985920648,one_hour_zero_aware_geometric_mean_medi,0.1,7
IZTECH,IZTECH_S006,chest,2025-02-18,480,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,14.71488888888889,12.044796798482436,1,TRUE,,FALSE,FALSE,12.044796798482436,one_hour_zero_aware_geometric_mean_medi,0.1,8
IZTECH,IZTECH_S006,chest,2025-02-18,540,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,29.08775,26.180893341223584,1,TRUE,,FALSE,FALSE,26.180893341223584,one_hour_zero_aware_geometric_mean_medi,0.1,9
IZTECH,IZTECH_S006,chest,2025-02-18,600,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,59.52433333333333,55.68251915169172,1,TRUE,,FALSE,FALSE,55.68251915169172,one_hour_zero_aware_geometric_mean_medi,0.1,10
IZTECH,IZTECH_S006,chest,2025-02-18,660,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,76.74455555555556,74.77929539246196,1,TRUE,,FALSE,FALSE,74.77929539246196,one_hour_zero_aware_geometric_mean_medi,0.1,11
IZTECH,IZTECH_S006,chest,2025-02-18,720,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,43.734944444444444,32.64572163185357,1,TRUE,,FALSE,FALSE,32.64572163185357,one_hour_zero_aware_geometric_mean_medi,0.1,12
IZTECH,IZTECH_S006,chest,2025-02-18,780,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,1689.8191944444445,372.3774668251116,1,TRUE,,FALSE,FALSE,372.3774668251116,one_hour_zero_aware_geometric_mean_medi,0.1,13
IZTECH,IZTECH_S006,chest,2025-02-18,840,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,1159.8515833333333,647.2911512106978,1,TRUE,,FALSE,FALSE,647.2911512106978,one_hour_zero_aware_geometric_mean_medi,0.1,14
IZTECH,IZTECH_S006,chest,2025-02-18,900,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,203.6821388888889,196.59317938519052,1,TRUE,,FALSE,FALSE,196.59317938519052,one_hour_zero_aware_geometric_mean_medi,0.1,15
IZTECH,IZTECH_S006,chest,2025-02-18,960,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,217.41083333333333,176.21708159704582,1,TRUE,,FALSE,FALSE,176.21708159704582,one_hour_zero_aware_geometric_mean_medi,0.1,16
IZTECH,IZTECH_S006,chest,2025-02-18,1020,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,421.9701111111111,277.146518164243,1,TRUE,,FALSE,FALSE,277.146518164243,one_hour_zero_aware_geometric_mean_medi,0.1,17
IZTECH,IZTECH_S006,chest,2025-02-18,1080,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,113.41177777777779,77.90805117595846,1,TRUE,,FALSE,FALSE,77.90805117595846,one_hour_zero_aware_geometric_mean_medi,0.1,18
IZTECH,IZTECH_S006,chest,2025-02-18,1140,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,12.550888888888888,10.50081096949129,1,TRUE,,FALSE,FALSE,10.50081096949129,one_hour_zero_aware_geometric_mean_medi,0.1,19
IZTECH,IZTECH_S006,chest,2025-02-18,1200,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,2.289861111111111,1.9341071105669156,1,TRUE,,FALSE,FALSE,1.9341071105669156,one_hour_zero_aware_geometric_mean_medi,0.1,20
IZTECH,IZTECH_S006,chest,2025-02-18,1260,60,60,60,60,0,60,60,pre-sleep|wake,2,0,worn_chest,1,1.9937500000000001,1.5207788657604953,1,TRUE,,TRUE,FALSE,1.5207788657604953,one_hour_zero_aware_geometric_mean_medi,0.1,21
IZTECH,IZTECH_S006,chest,2025-02-18,1320,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,4.941833333333333,4.5016335612231675,1,TRUE,,FALSE,FALSE,4.5016335612231675,one_hour_zero_aware_geometric_mean_medi,0.1,22
IZTECH,IZTECH_S006,chest,2025-02-18,1380,60,60,60,60,0,11,11,pre-sleep,1,0,invalid_nonwear|worn_chest,2,16.34590909090909,16.065496021539854,0.18333333333333332,FALSE,insufficient_bin_support,FALSE,TRUE,,one_hour_zero_aware_geometric_mean_medi,0.1,23
IZTECH,IZTECH_S006,chest,2025-02-19,0,60,60,60,60,0,60,60,pre-sleep|sleep,2,0,bedside_sleep_environment|worn_chest,2,0.3380833333333332,0.01666441256032447,1,TRUE,,TRUE,TRUE,0.01666441256032447,one_hour_zero_aware_geometric_mean_medi,0.1,0
IZTECH,IZTECH_S006,chest,2025-02-19,60,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,1
IZTECH,IZTECH_S006,chest,2025-02-19,120,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,2
IZTECH,IZTECH_S006,chest,2025-02-19,180,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,3
IZTECH,IZTECH_S006,chest,2025-02-19,240,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,4
IZTECH,IZTECH_S006,chest,2025-02-19,300,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,5
IZTECH,IZTECH_S006,chest,2025-02-19,360,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,6
IZTECH,IZTECH_S006,chest,2025-02-19,420,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,53.89533333333333,4.637910812736968,1,TRUE,,FALSE,FALSE,4.637910812736968,one_hour_zero_aware_geometric_mean_medi,0.1,7
IZTECH,IZTECH_S006,chest,2025-02-19,480,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,1094.9939166666666,345.31423210287824,1,TRUE,,FALSE,FALSE,345.31423210287824,one_hour_zero_aware_geometric_mean_medi,0.1,8
IZTECH,IZTECH_S006,chest,2025-02-19,540,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,471.16094444444445,246.52374981210414,1,TRUE,,FALSE,FALSE,246.52374981210414,one_hour_zero_aware_geometric_mean_medi,0.1,9
IZTECH,IZTECH_S006,chest,2025-02-19,600,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,163.86905555555555,87.35547429959462,1,TRUE,,FALSE,FALSE,87.35547429959462,one_hour_zero_aware_geometric_mean_medi,0.1,10
IZTECH,IZTECH_S006,chest,2025-02-19,660,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,3823.1554166666665,512.9805815681312,1,TRUE,,FALSE,FALSE,512.9805815681312,one_hour_zero_aware_geometric_mean_medi,0.1,11
IZTECH,IZTECH_S006,chest,2025-02-19,720,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,327.59669444444444,319.316848984889,1,TRUE,,FALSE,FALSE,319.316848984889,one_hour_zero_aware_geometric_mean_medi,0.1,12
IZTECH,IZTECH_S006,chest,2025-02-19,780,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,339.54038888888886,322.87799251621306,1,TRUE,,FALSE,FALSE,322.87799251621306,one_hour_zero_aware_geometric_mean_medi,0.1,13
IZTECH,IZTECH_S006,chest,2025-02-19,840,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,274.13533333333334,202.40244492543857,1,TRUE,,FALSE,FALSE,202.40244492543857,one_hour_zero_aware_geometric_mean_medi,0.1,14
IZTECH,IZTECH_S006,chest,2025-02-19,900,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,2690.9195555555557,496.68380994889327,1,TRUE,,FALSE,FALSE,496.68380994889327,one_hour_zero_aware_geometric_mean_medi,0.1,15
IZTECH,IZTECH_S006,chest,2025-02-19,960,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,691.9244166666666,488.18236935559844,1,TRUE,,FALSE,FALSE,488.18236935559844,one_hour_zero_aware_geometric_mean_medi,0.1,16
IZTECH,IZTECH_S006,chest,2025-02-19,1020,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,335.82216666666665,42.12878719024538,1,TRUE,,FALSE,FALSE,42.12878719024538,one_hour_zero_aware_geometric_mean_medi,0.1,17
IZTECH,IZTECH_S006,chest,2025-02-19,1080,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,9.813861111111112,8.616208025896977,1,TRUE,,FALSE,FALSE,8.616208025896977,one_hour_zero_aware_geometric_mean_medi,0.1,18
IZTECH,IZTECH_S006,chest,2025-02-19,1140,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,12.784944444444443,9.800823924227087,1,TRUE,,FALSE,FALSE,9.800823924227087,one_hour_zero_aware_geometric_mean_medi,0.1,19
IZTECH,IZTECH_S006,chest,2025-02-19,1200,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,10.131944444444445,8.370477182463363,1,TRUE,,FALSE,FALSE,8.370477182463363,one_hour_zero_aware_geometric_mean_medi,0.1,20
IZTECH,IZTECH_S006,chest,2025-02-19,1260,60,60,60,60,0,60,60,pre-sleep|wake,2,0,worn_chest,1,17.63347222222222,9.481436000896904,1,TRUE,,TRUE,FALSE,9.481436000896904,one_hour_zero_aware_geometric_mean_medi,0.1,21
IZTECH,IZTECH_S006,chest,2025-02-19,1320,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,30.763416666666668,30.47531331747493,1,TRUE,,FALSE,FALSE,30.47531331747493,one_hour_zero_aware_geometric_mean_medi,0.1,22
IZTECH,IZTECH_S006,chest,2025-02-19,1380,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,25.10152777777778,16.023340257366403,1,TRUE,,FALSE,FALSE,16.023340257366403,one_hour_zero_aware_geometric_mean_medi,0.1,23
IZTECH,IZTECH_S006,chest,2025-02-20,0,60,60,60,60,0,60,60,pre-sleep|sleep,2,0,bedside_sleep_environment|worn_chest,2,2.04102777777778,0.09379002606100059,1,TRUE,,TRUE,TRUE,0.09379002606100059,one_hour_zero_aware_geometric_mean_medi,0.1,0
IZTECH,IZTECH_S006,chest,2025-02-20,60,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,1
IZTECH,IZTECH_S006,chest,2025-02-20,120,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,2
IZTECH,IZTECH_S006,chest,2025-02-20,180,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,3
IZTECH,IZTECH_S006,chest,2025-02-20,240,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,4
IZTECH,IZTECH_S006,chest,2025-02-20,300,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,5
IZTECH,IZTECH_S006,chest,2025-02-20,360,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,6
IZTECH,IZTECH_S006,chest,2025-02-20,420,60,60,60,60,0,60,60,sleep|wake,2,0,bedside_sleep_environment|worn_chest,2,6.5778333333333325,1.3672335954927102,1,TRUE,,TRUE,TRUE,1.3672335954927102,one_hour_zero_aware_geometric_mean_medi,0.1,7
IZTECH,IZTECH_S006,chest,2025-02-20,480,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,733.5275277777777,157.6036489344063,1,TRUE,,FALSE,FALSE,157.6036489344063,one_hour_zero_aware_geometric_mean_medi,0.1,8
IZTECH,IZTECH_S006,chest,2025-02-20,540,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,1608.0556666666664,699.9049302356433,1,TRUE,,FALSE,FALSE,699.9049302356433,one_hour_zero_aware_geometric_mean_medi,0.1,9
IZTECH,IZTECH_S006,chest,2025-02-20,600,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,517.6043055555556,178.67251521621793,1,TRUE,,FALSE,FALSE,178.67251521621793,one_hour_zero_aware_geometric_mean_medi,0.1,10
IZTECH,IZTECH_S006,chest,2025-02-20,660,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,1296.4637777777778,243.3726042882946,1,TRUE,,FALSE,FALSE,243.3726042882946,one_hour_zero_aware_geometric_mean_medi,0.1,11
IZTECH,IZTECH_S006,chest,2025-02-20,720,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,156.41122222222222,128.0305270671894,1,TRUE,,FALSE,FALSE,128.0305270671894,one_hour_zero_aware_geometric_mean_medi,0.1,12
IZTECH,IZTECH_S006,chest,2025-02-20,780,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,3059.2432777777776,413.56111116154636,1,TRUE,,FALSE,FALSE,413.56111116154636,one_hour_zero_aware_geometric_mean_medi,0.1,13
IZTECH,IZTECH_S006,chest,2025-02-20,840,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,301.2104166666667,282.4027186674788,1,TRUE,,FALSE,FALSE,282.4027186674788,one_hour_zero_aware_geometric_mean_medi,0.1,14
IZTECH,IZTECH_S006,chest,2025-02-20,900,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,294.8354444444444,265.66126536974167,1,TRUE,,FALSE,FALSE,265.66126536974167,one_hour_zero_aware_geometric_mean_medi,0.1,15
IZTECH,IZTECH_S006,chest,2025-02-20,960,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,2843.637111111111,699.5065260942987,1,TRUE,,FALSE,FALSE,699.5065260942987,one_hour_zero_aware_geometric_mean_medi,0.1,16
IZTECH,IZTECH_S006,chest,2025-02-20,1020,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,345.3951388888889,162.5161542959663,1,TRUE,,FALSE,FALSE,162.5161542959663,one_hour_zero_aware_geometric_mean_medi,0.1,17
IZTECH,IZTECH_S006,chest,2025-02-20,1080,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,184.75875000000002,12.96309329709457,1,TRUE,,FALSE,FALSE,12.96309329709457,one_hour_zero_aware_geometric_mean_medi,0.1,18
IZTECH,IZTECH_S006,chest,2025-02-20,1140,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,14.415444444444445,5.960890028828816,1,TRUE,,FALSE,FALSE,5.960890028828816,one_hour_zero_aware_geometric_mean_medi,0.1,19
IZTECH,IZTECH_S006,chest,2025-02-20,1200,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,23.308972222222224,22.963735409069237,1,TRUE,,FALSE,FALSE,22.963735409069237,one_hour_zero_aware_geometric_mean_medi,0.1,20
IZTECH,IZTECH_S006,chest,2025-02-20,1260,60,60,60,60,0,60,60,pre-sleep|wake,2,0,worn_chest,1,19.97427777777778,17.27784590824092,1,TRUE,,TRUE,FALSE,17.27784590824092,one_hour_zero_aware_geometric_mean_medi,0.1,21
IZTECH,IZTECH_S006,chest,2025-02-20,1320,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,3.4982499999999996,3.020650659476477,1,TRUE,,FALSE,FALSE,3.020650659476477,one_hour_zero_aware_geometric_mean_medi,0.1,22
IZTECH,IZTECH_S006,chest,2025-02-20,1380,60,60,60,60,0,60,60,pre-sleep,1,0,worn_chest,1,7.537666666666667,4.5225755371639504,1,TRUE,,FALSE,FALSE,4.5225755371639504,one_hour_zero_aware_geometric_mean_medi,0.1,23
IZTECH,IZTECH_S006,chest,2025-02-21,0,60,60,60,60,0,60,60,pre-sleep|sleep,2,0,bedside_sleep_environment|worn_chest,2,4.600749999999998,0.32127968563739573,1,TRUE,,TRUE,TRUE,0.32127968563739573,one_hour_zero_aware_geometric_mean_medi,0.1,0
IZTECH,IZTECH_S006,chest,2025-02-21,60,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,1
IZTECH,IZTECH_S006,chest,2025-02-21,120,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,2
IZTECH,IZTECH_S006,chest,2025-02-21,180,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,3
IZTECH,IZTECH_S006,chest,2025-02-21,240,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,4
IZTECH,IZTECH_S006,chest,2025-02-21,300,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,5
IZTECH,IZTECH_S006,chest,2025-02-21,360,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,0,0,1,TRUE,,FALSE,FALSE,0,one_hour_zero_aware_geometric_mean_medi,0.1,6
IZTECH,IZTECH_S006,chest,2025-02-21,420,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,7.840861111111112,1.623561406823479,1,TRUE,,FALSE,FALSE,1.623561406823479,one_hour_zero_aware_geometric_mean_medi,0.1,7
IZTECH,IZTECH_S006,chest,2025-02-21,480,60,60,60,60,0,60,60,sleep,1,0,bedside_sleep_environment,1,18.196194444444444,17.877353776948,1,TRUE,,FALSE,FALSE,17.877353776948,one_hour_zero_aware_geometric_mean_medi,0.1,8
IZTECH,IZTECH_S006,chest,2025-02-21,540,60,60,60,60,0,60,60,wake,1,0,worn_chest,1,31.69688888888889,30.146540834813617,1,TRUE,,FALSE,FALSE,30.146540834813617,one_hour_zero_aware_geometric_mean_medi,0.1,9
