path,sha256,bytes
artifacts/09_tables/H06/H06_gaussian_log10_sensitivity_effects.csv,541222c19b983c2f699a0b79600b47430e60c6a09af34390e9853442da9c323b,1092
artifacts/09_tables/H06/H06_h03_robust_route_pilot_summary.csv,eb7575a6c8c14477666721ae906fb2f46a53d42ab5d90f6d8eedeb2b18bcc682,1669
artifacts/09_tables/H06/H06_likelihood_ratio_tests.csv,483e5f6e894ecf78f01f3b2e34c3abc5038986d971aae5b3f859d8d5566f8823,2693
artifacts/09_tables/H06/H06_model_performance.csv,738dfa74dc7102f01159b0edca57d13fe2cdefe1ba302b57d740848b07c62004,1819
artifacts/09_tables/H06/H06_practical_effects.csv,13115cc8e6f4e06789cc7c32a14ffb9c1b47ff9ee4c6d7dd190afe4087a332db,55415
artifacts/09_tables/H06/H06_registered_random_site_effects.csv,64f08ce7dfe8f935761404933b443eba10d66df83021e704b4ef2c43ea1a8c24,1054
artifacts/09_tables/H06/H06_robust_core_effects.csv,3b23890248665c5ebd9fa0b7914a5cad1a43cea3ae63f29723590de2f3674440,9881
artifacts/09_tables/H06/H06_robust_covariance_effects.csv,9f5b14b68f7913554b10ca3066e9358a19024826de823747205a9999b2d84229,3208
artifacts/09_tables/H06/H06_robust_exploratory_effects.csv,c2aadeeca3243799740eb684c01e4ab479f1f252144d3f881e65eed36e605831,1654
artifacts/09_tables/H06/H06_robust_F3_practical_contrasts.csv,d097ba1e640842de19e5b3d7e4ea0042453604f5259da8cb998a5f4e3afd3687,1359
artifacts/09_tables/H06/H06_robust_gap_exact_common_effects.csv,16a136f3630ef6bf9348cecd5859eef556881c6ca5056ca8860196c830b3bf71,3659
artifacts/09_tables/H06/H06_robust_gap_exact_common_wald_tests.csv,c60567e42d1ef327481edc36d4713d2b823eb5b4b5dc7a695a63d3e29866ac72,3983
artifacts/09_tables/H06/H06_robust_p18_effects.csv,d4e2b1a778adf33c53c244452eccec4a7ac82cc71357152a890e3ba68f35b4a9,4990
artifacts/09_tables/H06/H06_robust_p18_wald_tests.csv,707226671440012d5aaee5b012a907acc14c93c963ba937ba416d4dd36d26344,3961
artifacts/09_tables/H06/H06_robust_reference_means.csv,8f2ddcc0b7146c37092f81987327636e0f203e789a9c7471cbcf6b672786afdf,2383
artifacts/09_tables/H06/H06_robust_sensitivity_comparisons.csv,bdb535a556421ba3d9f159c9be9d0e181f0d119aa61913beb21f31df8e1bb360,12671
artifacts/09_tables/H06/H06_robust_site_specific_effects.csv,ec2b050fe9a3d9b423845cf1e8b84eafc8b9b85ca1d6829bf4e92cc03d970da8,38130
artifacts/09_tables/H06/H06_robust_wald_tests.csv,43c370cb42ca4b82fb55d72bdb5c288b3c3798fbce8277d1de71e6d5d4465e93,3477
artifacts/09_tables/H06/H06_robust_weekday_weekend_effects.csv,4c3db720d0712b3cc40f23c1149312beda2cbafe63cb49cbed4842aac5b97d9f,841
artifacts/09_tables/H06/H06_stage3_site_specific_significance_screen.csv,dacc1b3a1d92c0900f440a54ea9cb165bf1945563100eb29337e6e23f701b297,48691
artifacts/09_tables/H06/H06_v0_scaffold_pilot_assessment.csv,02919a8e58fb3cae411ae7f2f4735badcf67eddcb7f45ca58e64a67e4d484165,1813
artifacts/09_tables/H06/H06_v0_scaffold_pilot_effects.csv,fae7ec1e7377703bfbd9bf42ba0c2a24f39e40b40ae1d0f768ff08647a0cd32f,11093
artifacts/09_tables/H06/H06_v0_scaffold_pilot_robust_assessment.csv,836d94f068593feb003612fa01f6ae5dacef63ed500007d0cc1dc6d844d08020,1270
artifacts/09_tables/H06/H06_weekday_weekend_sensitivity_effects.csv,e68ee7f52c468d5368be7323b8bcb659540c0323898b429a1b15d4050e4cdb86,1019
artifacts/10_figures/H06/H06_core_effects.pdf,37f2f250424b4543d2d3dfbd56e5ca732c199d36658a3e9cdaa3d0070627f85e,21307
artifacts/10_figures/H06/H06_core_effects.png,64b5c60dec9e1954ecad50c93fbcdcc9fffa4b153d6acc165c66980df125de45,185826
artifacts/10_figures/H06/H06_exploratory_gamm.pdf,253672d4bd4b9e71fe8e3db0d1eaecfbb6bf94b13759effd64d0af3973ef3c51,47593
artifacts/10_figures/H06/H06_exploratory_gamm.png,63018fc0be0647b71d217825803356392e90e087cc11f3f6fc5f39d4fb3f2b86,655541
artifacts/10_figures/H06/H06_exploratory_two_part_activity_expected.pdf,6aadc2495979c63f9349602a59b2549f47f9cbce1c568708592cb929ad85b948,16291
artifacts/10_figures/H06/H06_exploratory_two_part_activity_expected.png,49c800c69ae3963eb7d32f96f991eae8e6fc7c219c214b77e3f884acfddb6b2f,187640
artifacts/10_figures/H06/H06_exploratory_two_part_day_type_expected.pdf,800c21ef1a272d1ccad37a1505ef1be7f7a6cd887e1e1ffe41717de4e9fe94a9,15777
artifacts/10_figures/H06/H06_exploratory_two_part_day_type_expected.png,0c09bb9dbde4612cbada68d553b33a1672a3fce50bb807a87e71e8aeb2919b13,180351
artifacts/10_figures/H06/H06_exploratory_two_part_expected.pdf,1eba68fb2cfe54ec6ab4c56a978006b247778fcd8aca152392db9250e675d683,23868
artifacts/10_figures/H06/H06_exploratory_two_part_expected.png,ba6ec7b633d8a3973525f1b74a51358c5c59c5f27cfdbe2b708b1f4722731065,233444
artifacts/10_figures/H06/H06_exploratory_two_part_occurrence.pdf,872b99007d3cec080836e66a896508c747c32b309b17a84326332bb684d21ce7,23378
artifacts/10_figures/H06/H06_exploratory_two_part_occurrence.png,020ca93ace726238cd1c0f5c9739e50d9632cb18b3a4542c7f7dcd0371a885ff,217269
artifacts/10_figures/H06/H06_exploratory_two_part_temporal_contrasts.pdf,4339414439ced6a4214bd30d7372a4abb4806282b165362b364061c8f62c1703,20359
artifacts/10_figures/H06/H06_exploratory_two_part_temporal_contrasts.png,f1012688cd998f8e866dfac4a97db150c9ebd145a402a142f99708b1228ccc9f,139995
artifacts/10_figures/H06/H06_paired_placement_effects.pdf,035f8a32d2356d33280d6f8945bbef7b4e5ba24d6c0fbd4fe251296eac0c7fa7,13698
artifacts/10_figures/H06/H06_paired_placement_effects.png,e0a63c615a5422d28e1af7d2cc15ca29e65057b7639308c5cbdcb028e25f9478,59084
artifacts/10_figures/H06/H06_primary_residual_clock.pdf,b37fa23d905ee5c415641173adc7903415deb54a77303a65c514a596ceb4f4fa,40530
artifacts/10_figures/H06/H06_primary_residual_clock.png,7f80b7a5ffd60a3eafe6ef0f72bf5dd4a82a5b6873ab8a50faf985068751cf62,478166
artifacts/10_figures/H06/H06_primary_site_effects.pdf,972961b4c9f5c2ee58cc889c9eb5d95ffc76d1b8bfedbd2fd20a88e0516c2aed,27339
artifacts/10_figures/H06/H06_primary_site_effects.png,5bacf40cd62119b3c2074d586cb1d4c75d0c071839f6a1f83c00ab1a7cd4f6a1,198983
artifacts/10_figures/H06/H06_V0_comparison.pdf,ef90aafd45b0337246b021799390472adc21236b1586dac145f653cd1ceec2bc,19283
artifacts/10_figures/H06/H06_V0_comparison.png,10222dad405cfdb0ad26987aa0fa91f2e60cacf3f0a7bafe3caa2214cd83c737,97042
artifacts/10_figures/H06/H06_v0_scaffold_pilot_effects.pdf,d2d4514c60e381feab87ca8a4432210e7745f6fc85a34c295c21494e6f11881b,22902
artifacts/10_figures/H06/H06_v0_scaffold_pilot_effects.png,d8536718b9c0bcfdeb169b4600998f38297274e947bca02346ce7b8bad3c5803,221112
artifacts/11_source_data/H06/H06_core_effects_figure.csv,6c6d1fc4c9f139d72d0eafab30939ad1d8d5acde30a1d7eea518ca62902b419d,4101
artifacts/11_source_data/H06/H06_exploratory_gamm_figure.csv,f670483809ab6b0a6a6891f995998353344ee19243e992f793eeb2765185751a,1241758
artifacts/11_source_data/H06/H06_exploratory_gamm_predictions.csv,162fb6ca77c138fa42fb6e0992756f08ef187008640c29166bc7fd02a44be260,979500
artifacts/11_source_data/H06/H06_exploratory_two_part_activity_expected_figure.csv,24bd2e8333577e9e6a4e292868338c4b53c8474b883d9a4506d356e3ac4456ff,127600
artifacts/11_source_data/H06/H06_exploratory_two_part_activity_predictions.csv,eb7005a2871fb16427749ae91f1cebda9b665a6e85e4c4cebfee37d89f2d13ea,164060
artifacts/11_source_data/H06/H06_exploratory_two_part_day_type_expected_figure.csv,b07623b8da2a3aae5d42cafe4ee355a7c00a14ce9731200930da724bdc240623,129522
artifacts/11_source_data/H06/H06_exploratory_two_part_day_type_predictions.csv,32b869e7824e6d58b2df7637de9120603ba4f1fcb7b1f822d018f10ebbbdd1e5,159624
artifacts/11_source_data/H06/H06_exploratory_two_part_expected_figure.csv,e3da9ea625e411c75978a63e58fc86a2f5f723ede0800acf587b22dd75ccbfac,274638
artifacts/11_source_data/H06/H06_exploratory_two_part_occurrence_figure.csv,389267a579356f4eec2560b5ba20ed832904bd6fc178373a8a380e84bb79d100,238490
artifacts/11_source_data/H06/H06_exploratory_two_part_predictions.csv,9cd6aff6584b9c81054fe22e1b44c45b50bd50c13fa0ba525a64bf40e8e96371,345057
artifacts/11_source_data/H06/H06_exploratory_two_part_temporal_contrasts.csv,f496eac02b1776d126407921c03995757a454b1653a1102c7a9d8825b4b0dcc9,181427
artifacts/11_source_data/H06/H06_gaussian_log10_residual_plot_source.csv,4d24bbba120e646b425d8cff31e718d496d0621c26f40c829ef451d8cb567f11,4092480
artifacts/11_source_data/H06/H06_paired_placement_effects_figure.csv,b50dc0a8db8396666fb1ea8cf18cfbf01bb3bb022973755de0edcf835168fba2,1830
artifacts/11_source_data/H06/H06_primary_residual_clock_figure.csv,91b008776a32ab0e22aa1fc052815606ffa205a876a1ad40ee2292274516f81b,26768
artifacts/11_source_data/H06/H06_primary_site_effects_figure.csv,62ff830f289e986a112af6fea362fdc0751e4a8f29d624743f47d49d33312be8,5543
artifacts/11_source_data/H06/H06_primary_work_free_site_deviations.csv,3e5d94acc9de7fa8e62d76ae090cc4107e8038a7c73131a280e9b11eec0919a0,6238
artifacts/11_source_data/H06/H06_reader_primary_effects_figure.csv,8a5482eb687a707ec193e2021233d954ca0ca21c322e75a9cd136042d0b51bfe,4668
artifacts/11_source_data/H06/H06_reader_temporal_activity_curves.csv,c947918e14c3d83fc51e8b4c9216d3ad9e5a18002d3b5f3f877b3d30b18cfa6d,130390
artifacts/11_source_data/H06/H06_reader_temporal_activity_ratios.csv,1a12833bf7fa7aabdc91c23c1c28be26e685d3db4c7ddcea546720efafeb2b14,95026
artifacts/11_source_data/H06/H06_reader_temporal_activity_support.csv,cac58f8236192d20fbf52ad2c8bd9a2f2809293a841d686969d47275e665fd08,2870
artifacts/11_source_data/H06/H06_reader_temporal_day_type_curves.csv,838dc1485dd1c20caaa1693ec8d9969dc60619601a5fb11f9c1f1b350f7bfdab,132409
artifacts/11_source_data/H06/H06_reader_temporal_day_type_ratios.csv,789c3375b8e7d9db16862c0d084a9484d88123523a7524b1280bee5f13bfce03,89294
artifacts/11_source_data/H06/H06_reader_temporal_day_type_support.csv,597b72279bf499cecf63c95b11004b29dd388e1858f687ec6a21c0a1e95dfc60,2918
artifacts/11_source_data/H06/H06_residual_plot_source.csv,ba5c4c78ab46d733bf36a94d53ca37d11c29abb6c8ed9442d28b540d8eab22db,21781443
artifacts/11_source_data/H06/H06_robust_residual_row_source.csv,d3d86d4ee407cc54a75a3f19f4e3c1284759344fe0df9643d1f58b16a178b2da,24319642
artifacts/11_source_data/H06/H06_stage3_site_specific_significance_screen_figure.csv,8d15804a66a6589b6c6f408db147e65c0fa2a42f71cd32fb1dcd2acd6657d642,49970
artifacts/11_source_data/H06/H06_V0_comparison_figure.csv,0a575ad0be041aba6cbc0b66cce0b170a8f59fc764511b6155d6b8cd56e990f6,1695
artifacts/11_source_data/H06/H06_v0_scaffold_pilot_effects_figure.csv,6ad13c9603311646a0b2ace5a62b1e5d23b4d1de28f8581cd7be3f6b053253ec,12960
artifacts/11_source_data/H06/H06_v0_scaffold_pilot_figure_readability.csv,424a5cf8642c7a470011749a81eeb1b363bdb188fcba8eecbbc9b7aeba46da7e,718
artifacts/12_manifests/H06/H06_exploratory_two_part_figure_readability_qa.csv,0daa2cdf7e8f2d772a29b39b1cd08ad43425e937f4f6e9d902f5b0c2fef4181d,2054
artifacts/12_manifests/H06/H06_preparation_report_manifest.csv,db976477b9cdbce2a6d4575e382b2f04062e8834c086f1d82cb25d7e8a2176e4,78784
artifacts/12_manifests/H06/H06_stage2_artifacts.csv,2407f2045d960be1025dbd5e338d0df9a733bd4caf2afc29f16a9680fb355752,47385
artifacts/12_manifests/H06/H06_stage2_figure_readability_qa.csv,cea3a0091fcb8dde60456c6f1bc53cc5fd4dd9c76672f4dd41d57d9585419bf0,3233
artifacts/12_manifests/H06/H06_stage3_reader_display_figure_readability_qa.csv,aae29a4f91f433a4c96c17f69da6517e68df1cc26a0592789f539383b32188a9,3394
artifacts/12_manifests/H06/H06_stage3_site_specific_significance_figure_readability_qa.csv,9f0611fd95fca579c0b1e1fabf7c87001195564349ef0b6e07265facdd56ae2e,1154
artifacts/12_manifests/H06/H06_stage3_temporal_contrast_figure_readability_qa.csv,4fc4ce56a8aa5a5a062d212967fa9e372ef85f4e486ddf6b528b72de8d28846e,1368
artifacts/12_manifests/H06/qa/H06_core_effects_A4_preview.pdf,ff284590bf446d0ba32804537603109a605f6d1bd1e0adbbf2ba56f40e0c15a9,21370
artifacts/12_manifests/H06/qa/H06_exploratory_two_part_activity_expected_A4_preview.pdf,20c9304a989e955f8516ea50d44494552be845f025c2772131b315b914046555,16406
artifacts/12_manifests/H06/qa/H06_exploratory_two_part_day_type_expected_A4_preview.pdf,23e51ec93dbeab3fc6196e729f883897e5ee43ec0b4ae9010bde853154a33ac6,15873
artifacts/12_manifests/H06/qa/H06_exploratory_two_part_expected_A4_preview.pdf,3baf1028b615867acc985d607cf45e18c5d75160a416bffbe54e87bc69f83dde,24013
artifacts/12_manifests/H06/qa/H06_exploratory_two_part_occurrence_A4_preview.pdf,3a06a77535d98340df22502a20a05e4d5c3f2a93cc98e142c6d33846a30e63f0,23511
artifacts/12_manifests/H06/qa/H06_exploratory_two_part_temporal_contrasts_A4_preview.pdf,822b56191376ac0ad54e3375e3858aa917a7d722018e9fe91bb88c018f5e022f,20421
artifacts/12_manifests/H06/qa/H06_paired_placement_effects_A4_preview.pdf,27e5e3bd314562fc46a4e735216fae5d9d6aa8d997ae015984ab0f50e136849a,13722
artifacts/12_manifests/H06/qa/H06_primary_residual_clock_A4_preview.pdf,053ef2787f168c47cf63a57dc463c1cde5254896680b87563f25ae33a3fde162,40560
artifacts/12_manifests/H06/qa/H06_primary_site_effects_A4_preview.pdf,43d57922a0d7aaf6d60f50ca2b1e1bb8fa041555069c1a09152cc224ed44abdd,27393
artifacts/12_manifests/H06/qa/H06_reader_primary_effects_A4_preview.pdf,186745c8003540f55dca38eef48eca4b482dac85cef0a6ea1d8d1231b6335994,27390
artifacts/12_manifests/H06/qa/H06_reader_temporal_activity_A4_preview.pdf,60ab2836aa3126854df5b1520499010293a40ea20ac9588ef6ed69fead21f4aa,38031
artifacts/12_manifests/H06/qa/H06_reader_temporal_day_type_A4_preview.pdf,a17e72db2d68cfd78ca5912884ec8dda30e724e7826d7c157481fea9da8ce0f9,38346
artifacts/12_manifests/H06/qa/H06_stage3_site_specific_significance_screen_A4_preview.pdf,146f3680fe12d95416431e7e71e6729a01c4f3ccf7e4532b8cfd7b52ba2450ba,32619
artifacts/12_manifests/H06/qa/H06_V0_comparison_A4_preview.pdf,17bab3fa01f8fe8d7d74bea7f62ba3ed80f1ee80513494336bc4baac385e607a,19324
artifacts/12_manifests/H06/qa/H06_v0_scaffold_pilot_effects_A4_preview.pdf,b81690e5cf755a58085bbfad924e235dd9f5f2f6de596b18ea1ab0e94506f91d,23011
audit/decisions/h06_stage2_gate_and_stage3_transition.md,88fb0bae10e24d3fb300de64d8c6959865a5cfa7ed9ced98e66ae2dffbe0617d,4388
audit/decisions/report_harmonization_render_completion_priority.md,0cb7c62806b40c1702c7fdde994d98090f0fc820abfa32205a8e58e392681ecf,4731
audit/handoffs/H06_shared_change_request.md,e0dd27c4ad97da14b1c37669cd17e132c1acecff679c2fc121993ecfe161cf74,6869
audit/handoffs/H06_worker_handoff.md,21b37d161f07ec27a2802239a3999621f484b9d697c7cddaf3a73f6c09fe4e90,11453
audit/hypotheses/H06_daily/H06_daily_analysis_preparation.qmd,ef4fde67d5dd2ebbb14deb76c025b5ac2ac9b6a34f7b34ca62c2fdb382bde709,35409
audit/hypotheses/H06/01_audit_and_plan.html,186ab355deb0ba41f276c55c0490e9e0edbe7be1060c40fe2f4c366ed8eee8ae,2889709
audit/hypotheses/H06/01_audit_and_plan.qmd,393fd87c908302c1681925dcc451b27be31e652758592da8a81c775ff09aaf26,122938
audit/hypotheses/H06/02_implementation_and_v0_comparison.html,eea3da853bb23db96a59759d11a8f7eeb838e2e42960bf71ab96830030289b75,3309917
audit/hypotheses/H06/02_implementation_and_v0_comparison.qmd,736926de3576a7dceaed7b92fb65f65a05d8f6d32604d533fd9eb6e45e26a36d,47800
audit/hypotheses/H06/02a_v0_scaffold_model_pilots.html,0337bf3aa6e027f62aef17375ba3dc0221423e7aa1076f9b76a030190d3052f0,1641160
audit/hypotheses/H06/02a_v0_scaffold_model_pilots.qmd,6c546dcb791e7a2501bbb5ac2b1d0c1c1e26074d1f23f6353da3d413302f449c,24968
audit/hypotheses/H06/H06_analysis_preparation.qmd,f952d5ec72066ee86fded4888aaa815bdf763c11f466806ebc7391c79e22918b,59613
audit/hypotheses/H06/H06_preparation_figure_readability_qa.md,2df08630c1ed98b47bac831a6e8416314af77edcdcec83424858ec70407a91e4,3082
audit/hypotheses/H06/report017_order37/bounded_audit.md,a5aff4e753004786747103e1cb9b410afaae267f57e9b74fa3b7bcad81a13bd9,3708
audit/hypotheses/H06/report017_order37/defect_list.csv,77fc09318e3ac59925ccf78d82b4124c72666d8122db5c61a7b01c3e16d5cba1,1780
audit/hypotheses/H06/report017_order37/editorial_allow_list.csv,1d87a8eabe7b8e7e2e90decc8897438310f5ed6224a200ac39489ccc1abbe266,1858
audit/hypotheses/H06/report017_order37/exact_source_diff.patch,a4f676fe588fdd72f76081244129ba032908ca7d37683776fa2411f8ae1c485a,80465
audit/hypotheses/H06/report017_order37/execution_record.md,8b9c3d8fd99b003e58bfdc332ab898d607db48ff228d4f8022b90beb247f9cec,769
audit/hypotheses/H06/report017_order37/order37_source_manifest.csv,0e23747f117c303be4ad72caa81276c6129b1e3a24ef4f20e9d566c1a3ef72d0,15027
audit/hypotheses/H06/report017_order37/package_versions.csv,f9ee302df3c59a61f9812678914638e9c820057bf6efa406e300fc05b7d7652c,406
audit/hypotheses/H06/report017_order37/protected_inventory.csv,20fc307e6513da8fea7296e0e97fe968d39ac2d76b0618101e167eba2ada9d23,13037
audit/hypotheses/H06/report017_order37/reverse_proof.md,4ab654f9d912ec6ea385fe82f865269cbc5b0b6d21768f2affb6143098de8ed4,1026
audit/hypotheses/H06/report017_order37/stored_figure_inventory.csv,523487a269a3667d76e11c0f0b8e55341ae36065e917414879e80ac54617ada2,1412
audit/hypotheses/H06/report017_order37a/bounded_audit.md,a544c1b15037c7ac3760c109050b7ba0b51bba18e1f9bc36b876ca5984c11b4c,2447
audit/hypotheses/H06/report017_order37a/defect_list.csv,ef13da8c23035ce675c5ec6ea1e1960b3de3dd0d8c95f2f7bc5121f372169f5d,10
audit/hypotheses/H06/report017_order37a/exact_source_diff.patch,3fdf8165340f0a4c9bfdb155adf32ee51839e26dbb52842dd445ae655691b45a,5634
audit/hypotheses/H06/report017_order37a/execution_record.md,051ec3efb0f3e2c715bdde7052111fde5b4501596664410497cc6240e42dad79,1411
audit/hypotheses/H06/report017_order37a/order37a_source_manifest.csv,b8274e71d13e05fe387cf82a901f1b83dec15c4b5e6ceb3a88e101110be7a22b,17302
audit/hypotheses/H06/report017_order37a/package_versions.csv,f9ee302df3c59a61f9812678914638e9c820057bf6efa406e300fc05b7d7652c,406
audit/hypotheses/H06/report017_order37a/pre_post_identities.csv,90b35aa4f0c01e5edbe5ca8030f7ae090b69e4a5397d7ddefe88f72978c179f7,24458
audit/hypotheses/H06/report017_order37a/protected_inventory.csv,4b1d3671b4c003cb89c0f1a4f4693c224497899c9131d97e47a3faf0e5d04eeb,15451
audit/hypotheses/H06/report017_order37a/reverse_proof.md,ce3b873aada159292f329a07e47bca3a07324f483086c1fb9d3a3731de4947d9,1263
audit/hypotheses/H06/report018_order46a_stopped_snapshot/authorized_label_transitions.csv,006c2e3dc5fb1742547df490d04e9a7a04cf4352cdb8755dd136e130cf00b187,1403
audit/hypotheses/H06/report018_order46a_stopped_snapshot/defect_list.csv,0c160304ef40110d378ebc79f4e8c33ae11a8209edd453e3992cb52350a1aad9,136
audit/hypotheses/H06/report018_order46a_stopped_snapshot/package_versions.csv,4f4581f8833476117ce5174ae9afe3d8d087186b53f02b994b497b2d4a6d5864,260
audit/hypotheses/H06/report018_order46a_stopped_snapshot/protected_inventory.csv,56db8715e4b8d4f491e98d8476fa598fbaf676626e70578840b71851917627c7,169631
audit/hypotheses/H06/report018_order46a_stopped_snapshot/refresh_h06_report018_reader_figure_labels.R,c84fe32ceb269b1df17457adbe4970d14694f9d5a2add9b86a630929333acefe,66644
audit/hypotheses/H06/report018_order46a_stopped_snapshot/snapshot_manifest.csv,1cb3d10f40e1737eb07dbdb7e7bd0a30d2d4ec9a8935ef11939ad53499f83170,1449
audit/hypotheses/H06/report018_order46a_stopped_snapshot/test_h06_report018_figure_label_refresh.R,4c30795cb4b24dc26d012d5061045ad2c01dc717a0f75e00a690ac843ac4d97a,11372
audit/report_harmonization/owner_orders/46_h06_hourly_reader_figure_label_refresh.md,5e0823af8dcd5f1d05c7248d42b95f78e101615600b73626fcf7fa5cd38b5478,16269
audit/report_harmonization/report017_h06_consolidated_full_document_audit.md,f9802f66bf615f7c8b5cb1b137f3cbc732735aeeee4ff03e84dd6f8a322e2ede,20580
audit/report_harmonization/report017_render_completion_scheduling_override.md,117dfedc650dc035b74978a7621cac8ef7bf14c8caf4533d0a94f7fecb1b52e0,2477
config/site_display_registry.csv,3d669d459ecc27d3154bbb5ff5b0d64cb510805d486b45264443228c44a6d809,295
notebooks/hypotheses/H06_daily.html,5a20c0680011be17111f72bb6b15aed6a4f4700c8866a13ea6dcf49a589fcce3,3617976
notebooks/hypotheses/H06_daily.qmd,01213a193515c49419dcd1ed9cffcc070a88d639a7382e218275a89bd704cb08,65344
notebooks/hypotheses/H06.css,20eb8615bf40acf6cb36a3ca43a360d9cc943fd2a79299520e9d864406a359af,584
notebooks/hypotheses/H06.qmd,468ecebe8485de05d2bc47bb4a0948a3eaf8308c7ea1fdf6dacb54316a7544e2,60677
renv.lock,3bf99c633fb123626eb14d29f0847b91f71030c92e90331fe401e3204bca8350,603493
renv/activate.R,51798a35c2772b94b4a73ae7a7cc928975ff6e628a17bad1bc73d30defca82e6,39946
scripts/hypotheses/H06/assess_h06_v0_scaffold_robust_candidate.R,f201c5d430b420422242fe59ff44054600b0f7b093ea0c21671358a0ec1e4309,14624
scripts/hypotheses/H06/audit_h06_stored_bam_models.R,9870ca3669395c82b391d280c24d91746dc50878710da2591de4b4da25fa5dea,7206
scripts/hypotheses/H06/build_h06_exploratory_two_part_reader_artifacts.R,f23ebb4bdf4ea431adbf909da69515a7901646dd389728c9125548f11827bdb1,10213
scripts/hypotheses/H06/build_h06_stage2_reader_artifacts.R,3588b7440c4d5b0f7614034762c40cb62cb7e0fe36c32ff896dd1237df4c3291,17282
scripts/hypotheses/H06/build_h06_stage3_manifest.R,b5a8c98e984d43cf26bcb57a6ef5c9bb1fe3bcfa5d2473697ec0cb6e03c67a43,5739
scripts/hypotheses/H06/build_h06_stage3_site_deviations.R,484c78009e482014157a0638fb2e6b1d99ae66555b4d155c23f96aacdef88af2,8980
scripts/hypotheses/H06/build_h06_stage3_temporal_contrasts.R,5d1cecd8c6d0e8799ece43c238c5db37f373e2e442984b7ad40eaf164a62c208,21900
scripts/hypotheses/H06/build_h06_v0_scaffold_pilot_reader_artifacts.R,a7b771caa910280ba5ceaefefbd708f495373cd83c5ea9f2eec03e26a887b707,6357
scripts/hypotheses/H06/diagnose_h06_exploratory_two_part.R,0ce32200002b4e38b8d45d025abcf7ac3ba7fd9adcc8a232423f92a7797e653d,6738
scripts/hypotheses/H06/h06_contract.R,9de4d56e462de9188bf1123984f3b06b3e01b01706a9618026e98f53444de2bb,13468
scripts/hypotheses/H06/h06_modeling.R,0e955ec55f11fe441509c4f6872135a80347f21baa162534d589eff2f1f13fe6,73052
scripts/hypotheses/H06/h06_robust_modeling.R,277b83c34596c6a35b246879cfc4cab955e3b03031168d3e7025ecca75c041fa,33033
scripts/hypotheses/H06/pilot_h06_h03_robust_mean_route.R,052b7be776168dbbef5f904c930867faa63bed7e63a21536ab67983e163ec95e,26156
scripts/hypotheses/H06/pilot_h06_v0_scaffold_models.R,6b3285f90e83515600c3020d117f6b04f2318708a6d41859b5e7e366b78dad62,31837
scripts/hypotheses/H06/run_h06_exploratory_time_of_day_two_part.R,dc0b9683fd9dd4390807687f2416119b4c5341a80eae167363026922303a0ca9,35932
scripts/hypotheses/H06/run_h06_stage2_robust.R,53a8b965fecaadf5773dad0d3c4582964bdc5d1f944260b819c873d9deb51166,36559
scripts/hypotheses/H06/run_h06_stage2.R,9aba8fe39f5d0e7522315b2a4cb44547909931769e9dd33e2b4bb4a17fb1b162,265
scripts/pipeline/p_value_display.R,ea33b30d2c887b033c7e22e2358be7e403ce7116261a4d0c0fbc6bf214eeb1a2,1750
tests/hypotheses/H06/test_h06_gamm_amendment.R,ff6c29dd4946ba99dc7fa25890e0a7bbb6bdb3bb89c60a2ea2292d95aed72ef2,12086
tests/hypotheses/H06/test_h06_h03_robust_route_pilot.R,87eaf0951f1f5dc9b1391d0c40ca4ba92fb12b670b600c924a9f37dc3496afee,6223
tests/hypotheses/H06/test_h06_preparation_report.R,2b9f02f7caa448a3c7fdb88b0febc5ce306239002ebe220b6f5f7a7c4285a4fc,12918
tests/hypotheses/H06/test_h06_report017_source_harmonization_37a.R,fd8b4b5243d9942075a4845ea3fe21ace64fd5cc62300d8cd42b4b86c3eadb61,52962
tests/hypotheses/H06/test_h06_stage2.R,489115354c11de17b627e4e2cb28cef9f54654a50756a7d4897dda3080b29b89,15916
tests/hypotheses/H06/test_h06_stage3.R,a6e3e307b023588b475587876be86eeb9c0f7b9d9d1597df946dd112458940aa,35771
tests/hypotheses/H06/test_h06_v0_scaffold_pilots.R,766ffd048230c9b5d38f932d023caf6934c8767dadcd4a026e284f75232c22c5,10176
